Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num points	Area µm^2	Perimeter µm
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1435.4	508.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	676.99	1691.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1113.2	1560.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Points	720.24	1467.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	454.15	1505.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	463.13	1499.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	948.67	1661.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	976.97	1622.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1115.6	1583.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	452.65	101.26	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1362.2	369.69	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	898	91.14	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	243.98	876.71	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	224.9	289.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	192.83	312.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1127.4	1593.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1010.2	113.89	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	382.78	1407.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	644.52	1731.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Points	613.53	1401.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	674.58	54.55	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1271.9	1482.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Atretic Antral	Atretic Antral	Image	Points	324.67	273.25	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	916.91	93.08	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1243	285.45	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	547.26	1608.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1089.2	1620.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1269.3	1473.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	204.37	344.45	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	499.96	1567.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	810.71	1686.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	686.22	1726.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	627.32	62.38	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	513.78	1585.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multi-oocytic	Multi-oocytic	Image	Points	572.05	1555.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1059.9	1614.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	665.82	1703.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	822.8	1701	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1507.4	720.95	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Points	1487.6	952.84	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Points	222.59	584.16	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1233.4	242.37	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	238.76	832.27	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	342.19	1316.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	503.4	87.96	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	854.07	1709.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	179.09	375.24	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	974.99	114.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1169.3	215.46	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	538.35	91.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1488.3	924.57	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	815.68	1675.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1285.6	308.48	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	448.31	1488.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	507.32	1585	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	800.59	1719.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	826.44	1709.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1057.7	1608.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1147	1573.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	1260.4	277.89	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	477.11	1546.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	615.95	1722.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1120.5	1578.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	338.98	786.76	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	435.87	116.62	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	397.66	1432.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	1496.1	573.31	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	565.85	1616	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	764.02	1746.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	954.67	109.31	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	294.61	184.44	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	990.32	116.76	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1126.4	1552.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1404.8	441.47	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	791.74	1718.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1506.3	972.49	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	240.4	886.55	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	325.06	1215	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	746.5	42.59	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	182.3	333.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1018.7	115.88	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	865.64	1712	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	925.39	93.18	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	744.34	67.57	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1330	350.44	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1509	694.48	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	885.46	79.05	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	451.49	1465.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	699.53	57.13	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	485.75	1544.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1052.6	131.08	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	993.64	1649.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	674.25	1739.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1027.1	1638.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	390.05	1395	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	721.15	1718.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1214.2	240.53	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1157.1	1569.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	PIE	PIE	Image	Polygon	NaN	NaN	NaN	0	21733.8
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multilayer	Multilayer	Image	Points	1031.8	1593.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1060.5	143.32	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	876.04	1676.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	380.36	1357.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	247.63	319.66	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1308.3	332.51	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	613.34	75.54	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	803.95	67.29	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	565.23	80.48	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	882.82	1670.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	519.74	1582.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1074	1625.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	992.37	1664.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1045.7	112.15	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1427.7	502.61	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	296.74	1147.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	398.56	1409.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	611.53	1707.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1424.7	455.94	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	964.72	1666.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	998.19	1632.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Corpus Luteum	Corpus Luteum	Image	Ellipse	1095.7	1024.7	NaN	391215.6	2311.3
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	182.01	413.33	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1074.1	1609.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1106.6	1576.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	1141.4	189.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	572.1	1632.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	751.73	1734.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	903.5	1676.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	891.51	89.16	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1508.5	643.74	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	932.73	98.15	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	425.16	123.41	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1234.1	252.69	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1291.7	295.23	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1064.8	1602.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1225.1	250.21	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1002.8	1626.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	436.49	1484.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1201.2	1523.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	249.2	904.75	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1433.2	1293.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	573.22	1608.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1509.6	674.43	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1173.3	1528.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1058.6	118.95	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Points	1457.3	790.95	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	595.92	1687.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	925.59	1691.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1095.9	1585.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	238.9	297.95	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	577.69	1667.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	646.9	56.12	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	414.54	1429.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	838.4	1685.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	586.69	74.85	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	469.87	100.49	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1151.1	1564.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	553.8	124.76	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	542.69	1598.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	415.92	114.04	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	461.97	98.35	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Antral	Antral	Image	Polygon	362.97	1068.2	NaN	5856.2	299.87
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	835.37	1700.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	961.61	1675.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1337.7	348.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1498.9	968.61	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1112.1	1596.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1443.9	1289.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	516.96	1592.6	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	775.78	54.02	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	661.39	1715.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multi-oocytic	Multi-oocytic	Image	Points	1375.6	419.85	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	734.06	1729.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	509.8	1525	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	996.17	99.65	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	554.09	1581.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1397.8	401.34	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	342.88	147.45	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	871.71	1701.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	634.72	1653.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1012.2	1648.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	242.37	205.34	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	787.9	1736.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	354.35	1317.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Multi-oocytic	Multi-oocytic	Image	Points	526.66	1549.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1245.8	1500.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	643.32	79.49	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	359.01	1348.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1417.8	451.99	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1039	1632.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Unkown?	Unkown?	Image	Points	1340.3	478.39	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	1300.1	1404	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1170.5	1576.2	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	755.88	1744.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	468.19	1528.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1321	1401.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	222.72	263.14	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	615.32	1713.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	435.52	1424.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	183.12	305.78	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primary	Primary	Image	Points	365.15	1267.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1038.2	127.4	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	605.1	1687.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	411.78	1413.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	1029	122.5	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1447	515.93	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	621.23	1709.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1004.3	1647.7	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primary	Transitional Primary	Image	Points	392.42	1233.3	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1486.1	870.39	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	531.17	1575.9	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	638.91	58.89	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	356.32	1340.8	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1042.7	120.61	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1206	1534.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1080.3	137.04	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Transitional Primordial	Transitional Primordial	Image	Points	558.29	105.21	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1162.6	1578.1	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	444.04	95.41	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Secondary	Secondary	Image	Points	862.56	71.69	1	NaN	NaN
DP28_25081_Section3_10X_ome_copy.tif - MIA	Primordial	Primordial	Image	Points	1135.7	168.4	1	NaN	NaN
